Date,Close
1/11/2019 16:00:00,143.8
1/14/2019 16:00:00,145.39
1/15/2019 16:00:00,148.95
1/16/2019 16:00:00,147.54
1/17/2019 16:00:00,148.3
1/18/2019 16:00:00,150.04
1/22/2019 16:00:00,147.57
1/23/2019 16:00:00,144.3
1/24/2019 16:00:00,145.83
1/25/2019 16:00:00,149.01
1/28/2019 16:00:00,147.47
1/29/2019 16:00:00,144.19
1/30/2019 16:00:00,150.42
1/31/2019 16:00:00,166.69
2/1/2019 16:00:00,165.71
2/4/2019 16:00:00,169.25
2/5/2019 16:00:00,171.16
2/6/2019 16:00:00,170.49
2/7/2019 16:00:00,166.38
2/8/2019 16:00:00,167.33
2/11/2019 16:00:00,165.79
2/12/2019 16:00:00,165.04
2/13/2019 16:00:00,164.07
2/14/2019 16:00:00,163.95
2/15/2019 16:00:00,162.5
2/19/2019 16:00:00,162.29
2/20/2019 16:00:00,162.56
2/21/2019 16:00:00,160.04
2/22/2019 16:00:00,161.89
2/25/2019 16:00:00,164.62
2/26/2019 16:00:00,164.13
2/27/2019 16:00:00,162.81
2/28/2019 16:00:00,161.45
3/1/2019 16:00:00,162.28
3/4/2019 16:00:00,167.37
3/5/2019 16:00:00,171.26
3/6/2019 16:00:00,172.51
3/7/2019 16:00:00,169.13
3/8/2019 16:00:00,169.6
3/11/2019 16:00:00,172.07
3/12/2019 16:00:00,171.92
3/13/2019 16:00:00,173.37
3/14/2019 16:00:00,170.17
3/15/2019 16:00:00,165.98
3/18/2019 16:00:00,160.47
3/19/2019 16:00:00,161.57
3/20/2019 16:00:00,165.44
3/21/2019 16:00:00,166.08
3/22/2019 16:00:00,164.34
3/25/2019 16:00:00,166.29
3/26/2019 16:00:00,167.68
3/27/2019 16:00:00,165.87
3/28/2019 16:00:00,165.55
3/29/2019 16:00:00,166.69
4/1/2019 16:00:00,168.7
4/2/2019 16:00:00,174.2
4/3/2019 16:00:00,173.54
4/4/2019 16:00:00,176.02
4/5/2019 16:00:00,175.72
4/8/2019 16:00:00,174.93
4/9/2019 16:00:00,177.58
4/10/2019 16:00:00,177.82
4/11/2019 16:00:00,177.51
4/12/2019 16:00:00,179.1
4/15/2019 16:00:00,179.65
4/16/2019 16:00:00,178.87
4/17/2019 16:00:00,178.78
4/18/2019 16:00:00,178.28
4/22/2019 16:00:00,181.44
4/23/2019 16:00:00,183.78
4/24/2019 16:00:00,182.58
4/25/2019 16:00:00,193.26
4/26/2019 16:00:00,191.49
4/29/2019 16:00:00,194.78
4/30/2019 16:00:00,193.4
5/1/2019 16:00:00,193.03
5/2/2019 16:00:00,192.53
5/3/2019 16:00:00,195.47
5/6/2019 16:00:00,193.88
5/7/2019 16:00:00,189.77
5/8/2019 16:00:00,189.54
5/9/2019 16:00:00,188.65
5/10/2019 16:00:00,188.34
5/13/2019 16:00:00,181.54
5/14/2019 16:00:00,180.73
5/15/2019 16:00:00,186.27
5/16/2019 16:00:00,186.99
5/17/2019 16:00:00,185.3
5/20/2019 16:00:00,182.72
5/21/2019 16:00:00,184.82
5/22/2019 16:00:00,185.32
5/23/2019 16:00:00,180.87
5/24/2019 16:00:00,181.06
5/28/2019 16:00:00,184.31
5/29/2019 16:00:00,182.19
5/30/2019 16:00:00,183.01
5/31/2019 16:00:00,177.47
6/3/2019 16:00:00,164.15
6/4/2019 16:00:00,167.5
6/5/2019 16:00:00,168.17
6/6/2019 16:00:00,168.33
6/7/2019 16:00:00,173.35
6/10/2019 16:00:00,174.82
6/11/2019 16:00:00,178.1
6/12/2019 16:00:00,175.04
6/13/2019 16:00:00,177.47
6/14/2019 16:00:00,181.33
6/17/2019 16:00:00,189.01
6/18/2019 16:00:00,188.47
6/19/2019 16:00:00,187.48
6/20/2019 16:00:00,189.53
6/21/2019 16:00:00,191.14
6/24/2019 16:00:00,192.6
6/25/2019 16:00:00,188.84
6/26/2019 16:00:00,187.66
6/27/2019 16:00:00,189.5
6/28/2019 16:00:00,193
7/1/2019 16:00:00,193
7/2/2019 16:00:00,195
7/3/2019 13:00:00,197.2
7/5/2019 16:00:00,196.4
7/8/2019 16:00:00,195.76
7/9/2019 16:00:00,199.21
7/10/2019 16:00:00,202.73
7/11/2019 16:00:00,201.23
7/12/2019 16:00:00,204.87
7/15/2019 16:00:00,203.91
7/16/2019 16:00:00,203.84
7/17/2019 16:00:00,201.8
7/18/2019 16:00:00,200.78
7/19/2019 16:00:00,198.36
7/22/2019 16:00:00,202.32
7/23/2019 16:00:00,202.36
7/24/2019 16:00:00,204.66
7/25/2019 16:00:00,200.71
7/26/2019 16:00:00,199.75
7/29/2019 16:00:00,195.94
7/30/2019 16:00:00,197.04
7/31/2019 16:00:00,194.23
8/1/2019 16:00:00,192.73
8/2/2019 16:00:00,189.02
8/5/2019 16:00:00,181.73
8/6/2019 16:00:00,184.51
8/7/2019 16:00:00,185.15
8/8/2019 16:00:00,190.16
8/9/2019 16:00:00,187.85
8/12/2019 16:00:00,185.37
8/13/2019 16:00:00,188.45
8/14/2019 16:00:00,179.71
8/15/2019 16:00:00,182.59
8/16/2019 16:00:00,183.7
8/19/2019 16:00:00,186.17
8/20/2019 16:00:00,183.81
8/21/2019 16:00:00,183.55
8/22/2019 16:00:00,182.04
8/23/2019 16:00:00,177.75
8/26/2019 16:00:00,180.36
8/27/2019 16:00:00,181.3
8/28/2019 16:00:00,181.76
8/29/2019 16:00:00,185.57
8/30/2019 16:00:00,185.67
9/3/2019 16:00:00,182.39
9/4/2019 16:00:00,187.14
9/5/2019 16:00:00,190.9
9/6/2019 16:00:00,187.49
9/9/2019 16:00:00,188.76
9/10/2019 16:00:00,186.17
9/11/2019 16:00:00,188.49
9/12/2019 16:00:00,187.47
9/13/2019 16:00:00,187.19
9/16/2019 16:00:00,186.22
9/17/2019 16:00:00,188.08
9/18/2019 16:00:00,188.14
9/19/2019 16:00:00,190.14
9/20/2019 16:00:00,189.93
9/23/2019 16:00:00,186.82
9/24/2019 16:00:00,181.28
9/25/2019 16:00:00,182.8
9/26/2019 16:00:00,180.11
9/27/2019 16:00:00,177.1
9/30/2019 16:00:00,178.08
10/1/2019 16:00:00,175.81
10/2/2019 16:00:00,174.6
10/3/2019 16:00:00,179.38
10/4/2019 16:00:00,180.45
10/7/2019 16:00:00,179.68
10/8/2019 16:00:00,177.75
10/9/2019 16:00:00,179.85
10/10/2019 16:00:00,180.03
10/11/2019 16:00:00,184.19
10/14/2019 16:00:00,183.28
10/15/2019 16:00:00,188.89
10/16/2019 16:00:00,189.55
10/17/2019 16:00:00,190.39
10/18/2019 16:00:00,185.85
10/21/2019 16:00:00,189.76
10/22/2019 16:00:00,182.34
10/23/2019 16:00:00,186.15
10/24/2019 16:00:00,186.38
10/25/2019 16:00:00,187.89
10/28/2019 16:00:00,189.4
10/29/2019 16:00:00,189.31
10/30/2019 16:00:00,188.25
10/31/2019 16:00:00,191.65
11/1/2019 16:00:00,193.62
11/4/2019 16:00:00,194.72
11/5/2019 16:00:00,194.32
11/6/2019 16:00:00,191.55
11/7/2019 16:00:00,190.42
11/8/2019 16:00:00,190.84
11/11/2019 16:00:00,189.61
11/12/2019 16:00:00,194.47
11/13/2019 16:00:00,193.19
11/14/2019 16:00:00,193.15
11/15/2019 16:00:00,195.1
11/18/2019 16:00:00,197.4
11/19/2019 16:00:00,199.32
11/20/2019 16:00:00,197.51
11/21/2019 16:00:00,197.93
11/22/2019 16:00:00,198.82
11/25/2019 16:00:00,199.79
11/26/2019 16:00:00,198.97
11/27/2019 16:00:00,202
11/29/2019 13:00:00,201.64
12/2/2019 16:00:00,199.7
12/3/2019 16:00:00,198.82
12/4/2019 16:00:00,198.71
12/5/2019 16:00:00,199.36
12/6/2019 16:00:00,201.05
12/9/2019 16:00:00,201.34
12/10/2019 16:00:00,200.87
12/11/2019 16:00:00,202.26
12/12/2019 16:00:00,196.75
12/13/2019 16:00:00,194.11
12/16/2019 16:00:00,197.92
12/17/2019 16:00:00,198.39
12/18/2019 16:00:00,202.5
12/19/2019 16:00:00,206.06
12/20/2019 16:00:00,206.3
12/23/2019 16:00:00,206.18
12/24/2019 13:00:00,205.12
12/26/2019 16:00:00,207.79
12/27/2019 16:00:00,208.1
12/30/2019 16:00:00,204.41
12/31/2019 16:00:00,205.25
1/2/2020 16:00:00,209.78
1/3/2020 16:00:00,208.67
1/6/2020 16:00:00,212.6
1/7/2020 16:00:00,213.06
1/8/2020 16:00:00,215.22
1/9/2020 16:00:00,218.3
1/10/2020 16:00:00,218.06
1/13/2020 16:00:00,221.91
1/14/2020 16:00:00,219.06
1/15/2020 16:00:00,221.15
1/16/2020 16:00:00,221.77
1/17/2020 16:00:00,222.14
1/21/2020 16:00:00,221.44
1/22/2020 16:00:00,221.32
1/23/2020 16:00:00,219.76
1/24/2020 16:00:00,217.94
1/27/2020 16:00:00,214.87
1/28/2020 16:00:00,217.79
1/29/2020 16:00:00,223.23
1/30/2020 16:00:00,209.53
1/31/2020 16:00:00,201.91
2/3/2020 16:00:00,204.19
2/4/2020 16:00:00,209.83
2/5/2020 16:00:00,210.11
2/6/2020 16:00:00,210.85
2/7/2020 16:00:00,212.33
2/10/2020 16:00:00,213.06
2/11/2020 16:00:00,207.19
2/12/2020 16:00:00,210.76
2/13/2020 16:00:00,213.14
2/14/2020 16:00:00,214.18
2/18/2020 16:00:00,217.8
2/19/2020 16:00:00,217.49
2/20/2020 16:00:00,214.58
2/21/2020 16:00:00,210.18
2/24/2020 16:00:00,200.72
2/25/2020 16:00:00,196.77
2/26/2020 16:00:00,197.2
2/27/2020 16:00:00,189.75
2/28/2020 16:00:00,192.47
3/2/2020 16:00:00,196.44
3/3/2020 16:00:00,185.89
3/4/2020 16:00:00,191.76
3/5/2020 16:00:00,185.17
3/6/2020 16:00:00,181.09
3/9/2020 16:00:00,169.5
3/10/2020 16:00:00,178.19
3/11/2020 16:00:00,170.24
3/12/2020 16:00:00,154.47
3/13/2020 16:00:00,170.28
3/16/2020 16:00:00,146.01
3/17/2020 16:00:00,149.42
3/18/2020 16:00:00,146.96
3/19/2020 16:00:00,153.13
3/20/2020 16:00:00,149.73
3/23/2020 16:00:00,148.1
3/24/2020 16:00:00,160.98
3/25/2020 16:00:00,156.21
3/26/2020 16:00:00,163.34
3/27/2020 16:00:00,156.79
3/30/2020 16:00:00,165.95
3/31/2020 16:00:00,166.8
4/1/2020 16:00:00,159.6
4/2/2020 16:00:00,158.19
4/3/2020 16:00:00,154.18
4/6/2020 16:00:00,165.55
4/7/2020 16:00:00,168.83
4/8/2020 16:00:00,174.28
4/9/2020 16:00:00,175.19
4/13/2020 16:00:00,174.79
4/14/2020 16:00:00,178.17
4/15/2020 16:00:00,176.97
4/16/2020 16:00:00,176.25
4/17/2020 16:00:00,179.24
4/20/2020 16:00:00,178.24
4/21/2020 16:00:00,170.8
4/22/2020 16:00:00,182.28
4/23/2020 16:00:00,185.13
4/24/2020 16:00:00,190.07
4/27/2020 16:00:00,187.5
4/28/2020 16:00:00,182.91
4/29/2020 16:00:00,194.19
4/30/2020 16:00:00,204.71
5/1/2020 16:00:00,202.27
5/4/2020 16:00:00,205.26
5/5/2020 16:00:00,207.07
5/6/2020 16:00:00,208.47
5/7/2020 16:00:00,211.26
5/8/2020 16:00:00,212.35
5/11/2020 16:00:00,213.18
5/12/2020 16:00:00,210.1
5/13/2020 16:00:00,205.1
5/14/2020 16:00:00,206.81
5/15/2020 16:00:00,210.88
5/18/2020 16:00:00,213.19
5/19/2020 16:00:00,216.88
5/20/2020 16:00:00,229.97
5/21/2020 16:00:00,231.39
5/22/2020 16:00:00,234.91
5/26/2020 16:00:00,232.2
5/27/2020 16:00:00,229.14
5/28/2020 16:00:00,225.46
5/29/2020 16:00:00,225.09
6/1/2020 16:00:00,231.91
6/2/2020 16:00:00,232.72
6/3/2020 16:00:00,230.16
6/4/2020 16:00:00,226.29
6/5/2020 16:00:00,230.77
6/8/2020 16:00:00,231.4
6/9/2020 16:00:00,238.67
6/10/2020 16:00:00,236.73
6/11/2020 16:00:00,224.43
6/12/2020 16:00:00,228.58
6/15/2020 16:00:00,232.5
6/16/2020 16:00:00,235.65
6/17/2020 16:00:00,235.53
6/18/2020 16:00:00,235.94
6/19/2020 16:00:00,238.79
6/22/2020 16:00:00,239.22
6/23/2020 16:00:00,242.24
6/24/2020 16:00:00,234.02
6/25/2020 16:00:00,235.68
6/26/2020 16:00:00,216.08
6/29/2020 16:00:00,220.64
6/30/2020 16:00:00,227.07
7/1/2020 16:00:00,237.55
7/2/2020 16:00:00,233.42
7/6/2020 16:00:00,240.28
7/7/2020 16:00:00,240.86
7/8/2020 16:00:00,243.58
7/9/2020 16:00:00,244.5
7/10/2020 16:00:00,245.07
7/13/2020 16:00:00,239
7/14/2020 16:00:00,239.73
7/15/2020 16:00:00,240.28
7/16/2020 16:00:00,240.93
7/17/2020 16:00:00,242.03
7/20/2020 16:00:00,245.42
7/21/2020 16:00:00,241.75
7/22/2020 16:00:00,239.87
7/23/2020 16:00:00,232.6
7/24/2020 16:00:00,230.71
7/27/2020 16:00:00,233.5
7/28/2020 16:00:00,230.12
7/29/2020 16:00:00,233.29
7/30/2020 16:00:00,234.5
7/31/2020 16:00:00,253.67
8/3/2020 16:00:00,251.96
8/4/2020 16:00:00,249.83
8/5/2020 16:00:00,249.12
8/6/2020 16:00:00,265.28
8/7/2020 16:00:00,268.44
8/10/2020 16:00:00,263
8/11/2020 16:00:00,256.13
8/12/2020 16:00:00,259.89
8/13/2020 16:00:00,261.3
8/14/2020 16:00:00,261.24
8/17/2020 16:00:00,261.16
8/18/2020 16:00:00,262.34
8/19/2020 16:00:00,262.59
8/20/2020 16:00:00,269.01
8/21/2020 16:00:00,267.01
8/24/2020 16:00:00,271.39
8/25/2020 16:00:00,280.82
8/26/2020 16:00:00,303.91
8/27/2020 16:00:00,293.22
8/28/2020 16:00:00,293.66
8/31/2020 16:00:00,293.2
9/1/2020 16:00:00,295.44
9/2/2020 16:00:00,302.5
9/3/2020 16:00:00,291.12
9/4/2020 16:00:00,282.73
9/8/2020 16:00:00,271.16
9/9/2020 16:00:00,273.72
9/10/2020 16:00:00,268.09
9/11/2020 16:00:00,266.61
9/14/2020 16:00:00,266.15
9/15/2020 16:00:00,272.42
9/16/2020 16:00:00,263.52
9/17/2020 16:00:00,254.82
9/18/2020 16:00:00,252.53
9/21/2020 16:00:00,248.15
9/22/2020 16:00:00,254.75
9/23/2020 16:00:00,249.02
9/24/2020 16:00:00,249.53
9/25/2020 16:00:00,254.82
9/28/2020 16:00:00,256.82
9/29/2020 16:00:00,261.79
9/30/2020 16:00:00,261.9
10/1/2020 16:00:00,266.63
10/2/2020 16:00:00,259.94
10/5/2020 16:00:00,264.65
10/6/2020 16:00:00,258.66
10/7/2020 16:00:00,258.12
10/8/2020 16:00:00,263.76
10/9/2020 16:00:00,264.45
10/12/2020 16:00:00,275.75
10/13/2020 16:00:00,276.14
10/14/2020 16:00:00,271.82
10/15/2020 16:00:00,266.72
10/16/2020 16:00:00,265.93
10/19/2020 16:00:00,261.4
10/20/2020 16:00:00,267.56
10/21/2020 16:00:00,278.73
10/22/2020 16:00:00,278.12
10/23/2020 16:00:00,284.79
10/26/2020 16:00:00,277.11
10/27/2020 16:00:00,283.29
10/28/2020 16:00:00,267.67
10/29/2020 16:00:00,280.83
10/30/2020 16:00:00,263.11
11/2/2020 16:00:00,261.36
11/3/2020 16:00:00,265.3
11/4/2020 16:00:00,287.38
11/5/2020 16:00:00,294.68
11/6/2020 16:00:00,293.41
11/9/2020 16:00:00,278.77
11/10/2020 16:00:00,272.43
11/11/2020 16:00:00,276.48
11/12/2020 16:00:00,275.08
11/13/2020 16:00:00,276.95
11/16/2020 16:00:00,278.96
11/17/2020 16:00:00,275
11/18/2020 16:00:00,271.97
11/19/2020 16:00:00,272.94
11/20/2020 16:00:00,269.7
11/23/2020 16:00:00,268.43
11/24/2020 16:00:00,276.92
11/25/2020 16:00:00,275.59
11/27/2020 13:00:00,277.81
11/30/2020 16:00:00,276.97
12/1/2020 16:00:00,286.55
12/2/2020 16:00:00,287.52
12/3/2020 16:00:00,281.85
12/4/2020 16:00:00,279.7
12/7/2020 16:00:00,285.58
12/8/2020 16:00:00,283.4
12/9/2020 16:00:00,277.92
12/10/2020 16:00:00,277.12
12/11/2020 16:00:00,273.55
12/14/2020 16:00:00,274.19
12/15/2020 16:00:00,275.55
12/16/2020 16:00:00,275.67
12/17/2020 16:00:00,274.48
12/18/2020 16:00:00,276.4
12/21/2020 16:00:00,272.79
12/22/2020 16:00:00,267.09
12/23/2020 16:00:00,268.11
12/24/2020 13:00:00,267.4
12/28/2020 16:00:00,277
12/29/2020 16:00:00,276.78
12/30/2020 16:00:00,271.87
12/31/2020 16:00:00,273.16
1/4/2021 16:00:00,268.94
1/5/2021 16:00:00,270.97
1/6/2021 16:00:00,263.31
1/7/2021 16:00:00,268.74
1/8/2021 16:00:00,267.57
1/11/2021 16:00:00,256.84
1/12/2021 16:00:00,251.09
1/13/2021 16:00:00,251.64
1/14/2021 16:00:00,245.64
1/15/2021 16:00:00,251.36
1/19/2021 16:00:00,261.1
1/20/2021 16:00:00,267.48
1/21/2021 16:00:00,272.87
1/22/2021 16:00:00,274.5
1/25/2021 16:00:00,278.01
1/26/2021 16:00:00,282.05
1/27/2021 16:00:00,272.14
1/28/2021 16:00:00,265
1/29/2021 16:00:00,258.33
2/1/2021 16:00:00,262.01
2/2/2021 16:00:00,267.08
2/3/2021 16:00:00,266.65
2/4/2021 16:00:00,266.49
2/5/2021 16:00:00,268.1
2/8/2021 16:00:00,266.58
2/9/2021 16:00:00,269.45
2/10/2021 16:00:00,271.87
2/11/2021 16:00:00,270.39
2/12/2021 16:00:00,270.5
2/16/2021 16:00:00,273.97
2/17/2021 16:00:00,273.57
2/18/2021 16:00:00,269.39
2/19/2021 16:00:00,261.56
2/22/2021 16:00:00,260.33
2/23/2021 16:00:00,265.86
2/24/2021 16:00:00,264.31
2/25/2021 16:00:00,254.69
2/26/2021 16:00:00,257.62
3/1/2021 16:00:00,264.91
3/2/2021 16:00:00,259
3/3/2021 16:00:00,255.41
3/4/2021 16:00:00,257.64
3/5/2021 16:00:00,264.28
3/8/2021 16:00:00,255.31
3/9/2021 16:00:00,265.74
3/10/2021 16:00:00,264.9
3/11/2021 16:00:00,273.88
3/12/2021 16:00:00,268.4
3/15/2021 16:00:00,273.75
3/16/2021 16:00:00,279.28
3/17/2021 16:00:00,284.01
3/18/2021 16:00:00,278.62
3/19/2021 16:00:00,290.11
3/22/2021 16:00:00,293.54
3/23/2021 16:00:00,290.63
3/24/2021 16:00:00,282.14
3/25/2021 16:00:00,278.74
3/26/2021 16:00:00,283.02
3/29/2021 16:00:00,290.82
3/30/2021 16:00:00,288
3/31/2021 16:00:00,294.53
4/1/2021 16:00:00,298.66
4/5/2021 16:00:00,308.91
4/6/2021 16:00:00,306.26
4/7/2021 16:00:00,313.09
4/8/2021 16:00:00,313.02
4/9/2021 16:00:00,312.46
4/12/2021 16:00:00,311.54
